1024 215279
1 466 703
0 476 875
0 267 608
0 842 861
0 716 958
0 29 290
1 755 937
1 81 232
1 12 86
0 724 894
1 327 873
1 445 695
1 211 752
0 14 575
0 735 780
0 176 366
1 50 620
1 537 917
1 39 358
0 472 682
0 120 686
0 405 700
1 421 539
1 759 922
1 116 820
1 56 671
0 448 483
0 294 411
1 244 764
1 550 800
1 184 477
0 799 901
1 192 716
0 513 876
0 170 850
1 575 643
1 545 577
0 602 877
0 288 741
0 583 867
0 135 379
0 278 421
0 686 741
1 251 339
0 298 437
0 125 897
1 8 155
0 15 759
1 155 492
0 75 910
0 64 96
0 137 204
0 168 416
0 636 670
1 273 447
1 591 657
0 469 771
0 757 1023
0 347 728
0 411 491
0 31 109
0 228 316
0 269 537
1 615 929
0 673 978
1 124 676
0 1 1000
1 105 132
0 434 650
0 297 485
0 131 944
1 158 339
0 190 960
1 664 978
1 75 792
0 349 767
1 95 458
0 643 671
0 363 832
1 77 976
1 314 329
0 543 567
0 148 502
0 711 923
0 494 536
0 407 922
1 586 646
0 328 886
1 141 685
0 532 789
1 271 816
1 898 957
0 647 752
0 449 702
1 132 699
0 635 898
0 735 999
1 437 687
1 667 796
0 341 373
1 295 808
0 489 592
1 149 950
0 119 855
0 445 453
0 117 980
0 470 702
1 69 571
1 882 944
0 538 787
0 42 74
0 111 649
1 124 517
0 520 700
1 345 795
1 145 508
0 45 400
1 530 879
1 111 572
0 827 837
0 61 554
1 75 334
0 145 850
0 190 266
1 73 506
1 108 203
1 247 1015
1 266 731
0 191 713
1 713 858
1 19 447
1 421 809
0 472 787
0 478 487
0 140 655
0 136 550
1 937 949
1 119 854
0 239 892
1 116 743
1 411 491
0 223 324
0 191 471
0 678 746
1 474 673
1 353 587
1 152 176
0 222 739
0 142 346
0 395 434
0 387 625
0 202 249
1 132 672
0 45 195
1 356 934
0 288 487
0 522 772
0 136 791
1 175 465
1 527 876
0 165 197
0 296 650
1 518 638
0 402 993
0 448 793
0 58 594
0 577 879
0 583 779
0 248 599
1 292 527
0 179 561
0 49 174
0 227 639
0 275 523
1 217 657
0 156 896
1 745 802
1 217 408
1 40 705
0 108 856
1 503 656
0 123 837
0 528 793
1 586 654
0 274 744
1 4 667
0 682 717
0 416 962
1 148 391
0 258 433
1 465 1021
1 376 830
0 314 973
0 37 167
1 197 858
1 745 891
0 135 232
1 643 929
1 937 947
0 280 747
0 523 614
0 341 354
1 182 996
0 583 968
1 329 771
0 807 829
1 53 510
0 173 527
1 988 1018
1 85 1004
1 14 596
1 86 333
0 940 983
1 209 538
0 329 771
1 371 624
0 120 609
0 53 366
1 92 926
1 636 844
0 572 675
0 397 986
0 395 550
0 509 807
1 104 651
0 376 932
1 330 994
0 425 931
1 850 1002
0 82 124
1 984 1017
0 97 263
1 76 569
1 598 832
1 15 872
0 218 488
1 317 527
0 788 903
0 250 532
0 48 362
1 17 374
1 335 396
1 94 361
0 938 1005
0 527 875
0 102 665
1 106 257
0 37 125
0 504 745
1 579 728
1 628 889
0 287 293
1 999 1008
1 312 575
1 175 257
0 781 845
0 300 1020
1 846 932
0 146 297
0 59 99
1 13 638
0 25 623
0 471 798
0 181 810
0 552 775
1 267 535
0 342 518
0 477 737
1 68 522
1 606 970
0 114 1018
1 92 446
1 274 848
0 492 1020
1 175 290
1 820 835
0 269 959
1 272 882
1 730 789
0 267 1008
0 266 668
1 460 885
0 690 933
1 304 714
0 507 521
0 378 507
1 204 667
1 84 511
0 296 336
0 579 922
0 207 741
1 450 907
1 90 301
0 245 529
0 467 685
1 97 678
0 58 960
1 367 966
1 438 948
0 607 665
1 499 620
1 17 147
0 63 1015
0 332 493
1 370 825
1 415 979
0 46 109
1 88 129
1 494 709
0 360 387
1 185 920
0 630 944
0 209 965
1 478 737
0 467 769
0 238 399
1 515 574
1 381 707
0 332 440
1 925 991
0 34 355
1 65 501
1 276 927
1 312 816
1 398 901
0 271 542
0 626 779
0 199 951
0 451 550
1 267 500
1 826 844
1 471 958
1 228 552
1 454 903
0 28 353
0 261 772
0 143 1010
1 287 933
1 51 203
0 70 531
0 939 997
0 419 501
1 559 1022
1 45 195
0 528 592
1 231 510
0 357 851
1 289 433
1 118 907
0 447 868
0 466 531
1 702 861
1 265 644
0 127 821
0 523 950
0 486 890
0 472 869
0 799 855
1 448 483
0 402 708
0 578 988
1 447 607
0 837 958
0 342 850
0 175 869
1 624 678
1 150 207
1 134 903
0 300 681
0 264 659
0 368 709
1 628 789
0 457 744
1 237 738
0 322 750
1 261 722
1 161 386
1 150 893
0 202 347
0 620 707
0 197 442
0 371 901
1 112 999
0 153 389
0 121 730
1 749 794
1 152 774
1 461 576
0 338 379
0 292 653
0 768 978
0 366 885
1 340 636
1 688 845
1 286 585
0 86 361
1 368 827
0 123 134
1 25 301
0 28 195
0 208 756
0 613 872
1 405 1011
1 320 1016
1 561 640
1 362 910
0 622 775
0 403 608
0 293 542
0 534 737
0 428 694
1 553 573
0 266 314
1 527 698
1 371 562
1 70 412
0 615 988
1 402 1023
0 10 1002
1 32 347
1 429 551
0 20 810
1 176 737
0 517 733
0 21 695
1 51 150
1 616 811
0 203 470
0 431 825
1 419 580
1 543 869
0 104 110
0 253 303
1 69 288
0 565 988
1 122 917
0 422 823
0 188 489
1 270 438
1 924 1021
1 31 464
0 733 954
0 41 257
0 52 420
0 95 108
0 526 671
1 107 921
0 314 425
0 199 374
0 671 782
0 454 705
1 111 384
0 161 954
0 565 1023
1 506 1005
0 188 229
1 722 839
1 208 988
0 23 709
0 259 994
0 299 662
1 182 602
0 204 567
1 27 133
1 189 726
1 618 636
0 845 942
0 118 460
1 484 868
0 625 715
1 339 415
1 607 980
1 348 606
1 230 529
1 150 638
1 188 506
1 679 961
1 859 1012
0 760 785
0 169 581
0 634 775
0 166 801
1 592 676
0 652 996
1 568 617
0 408 803
0 503 988
1 87 978
0 34 342
1 116 642
0 95 966
1 233 456
0 152 250
1 105 265
1 18 686
0 339 365
1 53 565
1 788 917
0 311 467
0 191 635
0 127 322
1 359 839
1 403 801
1 716 911
0 460 807
0 312 575
1 461 564
0 242 981
0 549 606
0 616 906
1 610 761
0 494 935
1 790 836
0 442 952
1 29 932
0 347 823
0 358 703
0 282 793
1 52 923
0 29 727
1 329 769
1 375 654
1 62 127
0 679 1010
1 325 460
0 416 886
1 185 416
0 600 693
1 256 369
0 326 612
0 45 385
0 538 815
0 252 438
0 424 871
0 48 141
0 369 617
0 273 428
1 225 599
0 187 1010
1 238 579
0 294 572
0 16 1017
1 346 801
1 36 196
1 260 999
0 320 375
1 177 928
1 235 839
0 339 924
1 789 878
1 158 579
1 261 579
0 710 805
1 190 247
0 839 938
0 367 936
0 452 700
0 90 492
1 489 995
1 4 68
1 117 346
1 130 350
0 444 801
0 631 916
0 16 552
1 377 971
0 4 589
1 239 501
0 60 540
1 107 306
0 443 633
0 59 990
0 188 693
1 454 549
0 568 602
0 142 151
1 574 929
0 167 374
1 641 798
0 567 687
0 156 980
0 154 598
0 0 897
0 186 358
0 174 893
1 601 980
1 128 144
1 172 572
0 366 390
0 425 965
1 123 762
0 647 778
1 204 663
0 265 746
0 329 749
0 591 960
0 554 579
1 565 798
1 370 422
0 247 584
0 726 730
0 77 660
1 642 742
0 831 939
0 265 283
1 113 873
1 760 994
1 631 858
0 223 905
1 153 513
1 193 261
0 497 771
1 242 748
0 294 860
1 429 735
1 45 516
0 22 628
1 70 593
1 281 339
1 144 562
0 76 510
1 30 756
0 29 138
0 398 976
0 579 986
0 684 895
0 684 879
1 452 644
1 17 151
1 157 504
0 822 872
1 293 495
0 110 386
1 173 747
1 193 506
0 309 517
1 838 940
0 247 643
1 427 967
1 661 947
1 8 531
1 455 977
1 597 973
0 666 712
0 289 831
1 385 846
1 529 654
0 640 931
1 588 615
1 443 633
1 616 703
1 401 600
1 534 790
1 303 788
1 424 505
1 244 358
1 733 912
1 456 572
1 245 862
1 592 713
0 467 603
1 19 531
1 216 285
0 391 696
1 218 839
0 181 790
0 20 745
0 682 719
0 509 799
1 14 792
1 753 761
1 384 409
0 170 412
0 338 520
0 556 874
0 66 911
0 224 413
1 675 1004
0 55 843
1 79 419
0 119 971
1 387 426
1 92 516
1 808 1004
1 212 386
1 260 969
0 126 639
1 601 639
1 22 35
0 35 66
0 420 1008
0 367 925
1 616 906
1 161 197
1 137 398
0 144 618
1 415 664
0 123 650
1 231 512
0 744 986
0 277 304
1 451 836
1 115 177
0 142 691
1 463 616
0 316 831
1 716 988
1 167 540
0 288 936
0 452 584
0 373 473
0 793 826
0 646 765
1 362 449
0 80 766
1 17 648
1 23 383
1 83 610
0 386 426
1 730 952
1 358 914
0 26 343
1 864 980
0 16 467
1 737 886
0 12 520
0 266 877
0 287 925
1 505 946
0 567 940
0 619 853
0 142 158
0 90 934
1 371 901
0 99 704
1 252 559
1 365 532
0 200 373
1 599 640
0 524 734
1 538 923
1 614 621
0 152 196
0 459 742
0 164 402
1 605 886
1 130 1010
1 267 630
1 278 481
0 538 677
1 859 992
0 359 839
1 722 1008
0 581 813
0 146 638
1 481 919
1 911 1008
1 285 497
0 591 856
0 337 683
1 415 970
1 334 987
0 121 283
1 301 838
0 236 741
0 368 858
0 697 932
1 349 734
1 436 624
0 505 951
0 177 813
0 96 240
0 236 473
0 48 875
1 618 800
1 184 437
0 444 578
0 406 428
1 716 998
1 882 907
1 394 573
1 361 829
1 136 400
1 546 886
0 353 987
1 63 950
0 236 638
1 347 470
0 19 375
0 150 638
0 92 884
0 238 581
0 28 649
0 466 709
0 907 954
1 866 889
1 195 376
1 98 734
0 43 364
0 48 374
0 269 808
0 229 285
1 602 977
1 494 886
0 9 975
0 62 442
1 143 752
0 531 941
0 31 288
0 94 744
1 25 729
0 782 1001
0 733 737
1 241 447
0 27 890
0 702 742
0 95 1022
0 845 888
0 580 598
0 937 947
0 217 793
0 604 622
0 182 996
1 246 402
0 143 778
0 230 429
1 463 682
1 170 412
0 664 772
0 457 515
1 350 641
1 82 803
1 595 802
0 840 999
0 255 437
1 244 725
1 72 349
0 122 467
0 424 884
1 560 635
0 17 648
0 855 903
0 579 1018
1 58 589
1 836 912
1 370 670
1 223 550
1 328 413
0 261 914
1 243 989
1 506 959
0 30 778
0 346 952
1 419 992
1 231 454
0 52 646
1 410 668
1 156 468
1 12 419
1 880 888
1 19 911
0 367 690
0 13 556
1 302 636
0 401 823
0 203 421
0 72 121
0 32 948
0 905 936
0 140 988
1 668 996
1 95 414
1 599 762
1 115 929
0 226 742
0 182 910
0 313 783
0 915 966
1 47 562
0 528 536
0 372 496
0 260 557
1 274 396
1 323 347
1 386 778
0 441 768
0 742 983
1 80 346
0 961 1008
1 136 438
1 400 697
1 63 189
1 40 529
0 328 811
1 754 1010
1 389 604
1 166 206
0 165 771
0 92 313
1 256 518
0 50 937
0 512 982
0 34 897
1 276 509
1 63 1015
1 764 777
1 204 582
0 536 603
0 440 885
0 84 324
1 203 862
0 650 805
1 267 355
1 464 882
0 505 897
0 458 899
1 27 394
0 544 770
0 125 132
0 298 465
1 294 358
1 64 513
1 471 749
1 134 915
0 45 517
0 917 938
0 59 397
0 787 797
1 619 747
1 120 239
0 791 932
1 307 517
1 280 798
0 479 794
0 47 966
0 297 835
1 739 785
1 549 593
1 589 850
0 434 771
0 103 242
0 31 614
0 706 970
1 197 744
1 114 433
0 46 963
1 298 541
1 251 257
0 4 869
1 642 945
0 623 777
0 158 273
0 357 767
0 342 424
0 156 956
1 136 223
1 345 976
1 352 599
1 75 718
0 368 413
1 761 893
0 305 917
0 284 759
1 723 788
1 843 938
1 465 716
1 95 759
1 814 903
0 532 922
1 298 907
1 595 984
1 466 709
1 107 522
1 194 710
1 34 632
0 547 774
0 178 994
0 641 776
0 197 874
0 366 746
1 480 950
1 445 639
1 518 771
1 110 905
1 875 916
1 54 716
1 413 823
0 52 637
0 29 342
1 201 748
0 479 865
0 927 976
0 216 890
1 599 1011
0 417 687
0 251 944
1 684 946
0 367 896
0 91 630
0 128 809
0 288 706
0 74 518
1 55 533
0 511 555
0 128 745
1 854 990
0 24 939
1 546 863
0 183 619
0 245 451
0 67 950
1 137 897
1 184 976
0 930 936
0 303 945
1 655 673
0 211 642
0 144 881
1 399 983
1 227 313
1 523 994
0 649 922
0 318 360
1 534 876
0 138 203
0 513 648
1 255 562
1 561 1010
0 76 331
0 295 867
0 369 386
1 614 820
1 169 354
0 155 544
0 84 511
0 472 598
0 383 441
1 882 1020
0 943 1011
0 155 201
1 142 714
0 133 804
1 602 960
1 539 825
0 432 768
0 514 629
0 2 740
0 322 783
1 699 821
1 528 895
0 205 677
0 25 893
1 411 1010
1 286 753
0 780 787
0 264 272
0 122 274
0 487 876
1 605 954
0 242 904
0 416 434
0 223 453
1 543 862
1 454 1004
1 248 951
0 183 366
0 329 622
1 295 347
1 197 250
1 315 1019
1 348 407
1 770 852
0 12 216
1 8 983
0 328 744
1 268 470
1 802 890
0 724 865
0 222 612
0 17 48
1 200 907
1 28 813
0 269 948
1 481 728
0 152 176
1 21 192
1 389 878
1 356 751
1 333 641
0 133 946
0 437 944
0 393 420
1 827 915
0 132 805
0 357 371
1 325 413
0 42 608
1 245 722
0 86 519
1 267 749
1 551 673
1 186 783
1 583 968
0 619 654
0 61 259
0 529 975
1 180 600
0 453 997
0 195 221
0 324 393
0 624 792
0 97 810
1 644 996
0 69 641
1 323 383
1 393 451
1 337 459
0 439 831
0 470 626
0 490 974
1 230 846
1 674 849
0 347 1022
0 147 853
0 210 833
1 503 1015
0 145 894
1 25 26
0 65 599
0 287 621
1 202 568
0 27 639
0 592 876
0 38 510
1 832 957
1 77 659
0 709 823
1 241 340
1 156 705
0 589 947
1 317 900
0 176 441
1 180 729
0 190 260
0 70 120
0 122 929
1 152 449
0 280 605
0 469 961
1 239 420
1 197 860
1 4 558
0 177 238
0 466 873
0 695 794
0 79 591
0 799 928
0 162 439
0 74 244
0 55 135
1 369 664
0 654 687
1 212 842
1 445 873
0 100 1022
1 19 89
1 73 151
0 40 758
0 22 117
0 594 656
0 703 944
0 717 937
0 94 609
1 571 640
0 247 780
0 179 607
1 331 476
1 855 995
0 787 914
0 285 962
1 82 565
0 446 693
0 608 727
1 403 479
0 406 638
1 54 405
1 542 983
0 608 833
0 228 813
0 228 351
1 116 541
0 743 869
1 382 840
1 251 469
1 218 479
0 568 747
1 290 836
0 474 857
0 70 598
0 768 870
1 35 947
0 17 611
0 192 872
0 226 726
0 594 934
0 572 969
0 229 313
0 273 910
1 126 534
1 523 828
0 313 428
1 487 823
1 841 997
1 39 308
1 0 240
1 34 935
1 204 223
1 182 482
1 326 1002
1 431 1002
1 43 339
0 241 984
0 150 987
0 102 269
0 451 858
1 171 310
0 845 866
0 22 781
0 244 729
0 451 976
1 73 385
0 749 906
0 61 506
0 175 980
1 91 890
0 715 912
1 544 995
1 294 877
0 194 274
1 197 581
1 920 948
1 59 127
0 238 816
0 185 479
0 6 472
1 284 627
0 481 491
1 230 463
1 411 1017
1 309 958
1 117 656
1 241 343
0 890 972
0 877 991
0 325 572
1 27 183
1 515 941
1 6 956
1 104 595
0 178 236
1 377 925
0 408 851
0 391 619
1 280 625
0 714 856
0 525 882
0 170 412
0 673 751
0 882 992
0 265 333
0 755 937
0 636 900
0 36 339
0 83 703
1 834 1000
1 172 997
1 274 479
1 361 998
0 357 819
0 594 997
0 313 577
1 176 366
1 179 975
1 616 857
0 372 703
1 283 978
0 9 586
0 174 318
1 578 777
1 558 867
1 278 979
0 314 880
1 181 767
0 193 766
0 212 220
0 259 491
1 120 536
0 298 787
1 399 854
1 977 1023
1 685 968
0 771 905
0 583 584
0 688 793
1 212 268
1 10 664
1 225 326
0 227 307
1 205 613
1 575 834
1 479 512
1 181 844
1 487 1007
1 355 448
0 626 997
1 356 847
0 604 750
0 120 334
0 198 381
1 773 804
1 361 764
0 446 678
0 266 385
1 317 447
1 444 491
0 250 584
1 91 320
1 208 814
1 317 365
1 95 265
1 536 750
0 464 669
1 93 698
0 226 513
0 406 1013
0 193 461
1 555 902
0 632 922
0 468 494
0 361 652
1 67 398
1 45 796
1 91 871
0 606 660
0 382 950
0 468 908
1 45 130
1 350 839
0 315 656
0 332 936
1 664 979
0 579 694
1 617 955
0 248 531
1 68 779
0 142 637
0 389 961
1 511 920
1 1 189
0 875 938
1 149 428
1 209 949
1 31 99
0 454 485
1 10 452
0 633 981
1 780 787
1 540 814
0 236 538
0 245 559
0 563 972
1 270 738
0 244 371
0 829 944
0 537 600
1 521 526
1 185 262
1 83 550
1 315 533
1 882 995
0 212 779
1 696 891
1 398 953
1 342 815
0 668 850
1 218 719
0 847 898
1 132 893
1 92 236
0 616 1003
0 758 961
1 23 209
0 413 967
1 803 889
0 553 779
1 32 660
0 94 796
0 187 736
0 237 805
0 599 1006
1 98 1010
1 530 847
1 89 661
1 201 891
1 476 714
0 27 93
1 463 581
1 412 571
0 103 383
0 45 130
1 176 906
1 494 529
0 211 702
0 123 950
0 694 864
1 385 752
0 415 447
1 375 436
1 324 535
0 503 514
1 115 134
0 523 786
0 755 855
0 392 543
1 286 840
0 295 562
1 628 648
0 496 809
0 53 227
1 9 550
1 240 719
0 169 802
1 142 216
0 372 416
0 573 1012
1 725 906
0 770 1019
1 31 254
0 689 708
1 328 540
1 133 430
0 844 850
1 161 460
0 806 868
1 72 986
0 701 1018
1 285 321
1 251 939
0 54 574
1 76 290
1 307 992
0 285 373
1 383 852
0 926 927
1 56 504
1 10 408
0 430 857
0 896 990
1 126 524
0 484 574
1 4 348
1 539 722
1 48 615
1 513 599
0 138 573
1 381 573
1 343 769
0 335 686
1 926 1020
0 106 257
1 27 147
1 149 172
0 133 225
1 551 747
1 600 621
0 383 402
1 943 1011
0 190 449
0 260 846
0 217 862
0 101 655
1 460 807
1 182 408
1 454 931
0 605 677
1 499 928
0 39 144
0 68 301
1 875 921
1 341 872
0 464 679
0 130 149
1 144 618
1 189 557
0 601 866
0 386 651
1 214 605
1 91 805
0 181 1017
0 837 848
1 424 702
1 281 544
0 656 970
1 301 348
1 561 857
0 32 874
1 369 386
1 257 762
0 142 423
0 535 872
1 30 187
1 335 686
1 748 943
0 382 739
0 74 232
0 241 613
0 185 348
1 801 909
1 117 969
1 11 972
1 280 831
0 582 878
0 523 828
0 43 245
0 59 769
0 197 866
0 280 299
1 220 622
0 408 829
1 563 694
1 58 942
0 447 459
1 478 733
0 85 934
0 382 647
0 524 621
0 568 707
0 275 345
1 45 928
0 359 921
0 586 984
0 99 797
0 181 308
0 127 460
0 190 873
0 26 866
0 62 91
0 75 133
0 748 984
1 19 674
0 445 1000
1 368 639
0 123 267
0 69 512
1 13 238
0 356 421
0 306 791
1 349 679
0 703 1006
1 74 973
1 78 795
1 924 986
0 488 538
1 304 734
1 463 664
0 725 906
1 516 798
0 421 526
0 311 707
0 309 387
1 0 398
1 65 959
0 444 467
1 98 955
0 71 285
1 931 945
1 45 295
0 447 605
0 495 518
1 734 815
0 55 154
0 589 769
1 98 525
1 53 140
0 312 933
1 473 711
0 125 200
0 11 54
1 157 283
0 50 60
1 160 911
1 341 370
1 219 468
1 423 686
1 594 966
0 30 375
0 741 984
0 553 602
0 831 926
0 526 932
0 171 951
1 154 430
0 150 509
1 246 567
0 205 417
1 16 816
0 563 861
0 478 897
0 25 363
0 584 638
1 245 804
0 550 616
0 386 1018
0 44 112
1 273 737
0 245 804
0 479 885
0 522 788
0 679 961
1 705 1023
1 229 296
1 911 966
0 446 787
0 425 515
1 35 751
0 44 669
1 146 448
0 220 622
1 514 792
1 136 254
1 311 932
1 52 717
0 287 345
1 176 1013
1 504 710
0 177 926
0 293 618
0 86 379
0 829 831
0 306 711
0 30 442
1 51 762
0 571 694
1 742 762
1 652 822
0 283 1004
0 309 1000
1 662 779
0 294 362
1 104 482
0 152 484
0 43 906
0 677 977
1 615 663
0 293 832
1 429 927
0 896 943
0 585 891
1 111 594
0 157 314
1 110 496
0 463 1013
0 413 911
1 73 600
1 471 771
0 267 829
1 334 796
0 282 347
0 416 507
1 390 950
0 103 827
1 300 1013
0 52 284
0 305 674
0 255 724
0 324 858
1 343 407
1 258 955
0 225 1020
1 534 878
0 391 721
1 513 684
0 128 145
0 136 911
1 247 362
0 654 893
0 581 914
1 14 343
0 49 361
1 396 616
1 808 832
0 123 555
0 222 728
1 145 964
0 447 924
1 648 843
1 17 118
1 590 657
0 162 763
1 844 865
0 567 855
1 264 620
0 540 626
0 32 566
1 291 726
0 497 510
1 631 961
1 143 1017
0 102 725
0 235 240
1 357 953
0 539 615
0 119 1004
0 128 624
0 89 550
0 244 308
1 491 560
0 614 775
0 138 275
0 154 388
1 825 937
1 867 966
1 804 847
0 79 582
1 40 467
0 119 664
0 182 428
1 134 896
0 119 438
1 404 420
1 460 863
0 262 1022
1 448 788
1 714 987
1 337 421
1 428 460
0 383 827
0 318 648
0 551 703
1 315 861
1 98 139
0 215 365
1 299 873
0 66 711
0 229 453
0 67 459
0 309 366
1 520 1001
1 872 918
0 188 296
0 377 983
0 120 495
1 411 561
0 92 717
0 49 371
1 856 923
1 109 270
1 53 112
0 187 934
0 444 1012
1 372 416
0 194 210
0 433 1003
0 830 1006
0 685 698
0 73 627
1 91 851
1 246 433
1 582 665
0 0 430
0 28 854
0 177 317
0 245 579
1 133 810
1 203 1003
0 135 722
0 500 790
0 363 737
1 37 287
0 63 401
0 742 1017
0 283 839
0 171 185
1 941 997
0 460 660
1 43 565
0 790 988
1 130 153
1 879 977
0 477 789
0 163 296
0 330 614
0 583 998
0 481 515
1 262 830
1 357 819
0 109 514
1 152 671
1 254 448
0 271 559
1 57 319
0 259 515
1 179 1000
0 118 910
1 231 537
1 814 887
1 98 285
1 183 815
1 594 878
0 330 842
0 154 1002
0 9 96
1 448 784
1 244 989
1 317 961
0 457 548
0 615 974
1 443 751
1 684 914
1 470 870
0 567 653
0 628 991
1 504 591
1 734 992
1 132 204
1 123 839
1 568 773
0 197 318
0 10 292
0 96 659
0 218 895
0 220 648
0 699 985
1 134 946
1 282 394
1 454 918
1 80 436
1 419 488
0 478 625
0 36 835
1 538 584
0 659 721
0 845 957
0 352 842
0 158 515
1 103 573
1 682 961
0 600 716
0 49 974
0 720 742
0 116 830
0 112 999
0 720 791
0 858 944
1 59 421
0 311 545
0 731 1001
1 487 751
0 126 695
1 280 480
0 484 826
0 68 850
0 117 699
1 755 1015
0 177 287
0 382 792
1 230 505
0 145 951
1 509 617
1 232 637
0 854 892
1 280 447
1 443 719
0 440 892
1 588 642
0 145 752
0 218 418
1 17 648
0 551 728
1 171 707
0 149 903
0 333 928
0 159 807
1 719 863
1 96 810
1 20 1000
1 774 836
1 183 547
0 357 594
1 671 846
0 60 327
1 141 1013
1 471 798
0 98 565
0 87 484
0 334 632
1 380 866
1 437 635
0 138 224
1 462 612
0 553 839
0 65 895
1 542 871
0 281 470
1 721 769
0 188 914
1 604 710
0 353 654
1 120 935
1 611 656
0 695 727
1 422 783
1 113 936
0 494 876
1 60 970
0 406 754
1 166 229
0 525 674
1 619 748
0 393 981
1 58 587
1 322 716
1 278 411
0 281 836
1 858 1008
1 59 589
0 497 547
0 137 962
1 29 433
0 783 920
1 258 390
1 745 909
1 281 836
1 66 366
0 65 176
1 89 482
0 852 1010
1 53 916
0 248 888
0 324 462
1 411 934
0 213 796
1 23 687
0 478 751
1 609 683
1 202 795
0 28 191
0 667 796
0 452 888
1 551 913
0 180 482
0 475 965
0 125 418
1 776 883
0 838 906
0 194 296
1 241 431
1 62 167
1 701 1011
0 706 956
1 319 922
0 126 702
1 464 956
0 770 812
1 169 724
1 168 653
0 82 421
1 447 868
0 753 983
1 378 400
0 210 231
0 89 918
0 539 998
0 487 823
0 541 722
0 474 903
0 245 869
1 221 486
1 675 834
1 35 843
0 218 714
1 207 341
1 77 469
1 468 505
1 513 983
0 334 876
0 60 203
0 278 333
1 64 140
0 758 848
1 88 444
1 442 682
1 2 65
0 505 946
1 344 474
1 421 930
1 361 965
1 586 922
0 558 966
0 4 136
1 51 653
0 75 254
1 150 955
0 274 573
1 965 982
0 264 649
1 452 888
0 487 641
0 265 970
1 345 927
0 197 366
1 334 759
1 189 670
0 41 80
0 280 799
0 323 641
1 836 950
0 84 454
1 682 734
1 254 308
1 477 720
0 322 735
1 124 494
1 404 967
0 44 375
0 138 470
0 417 855
1 798 908
0 418 440
0 332 861
1 642 835
1 409 792
1 271 488
0 84 92
1 70 722
1 228 316
0 382 390
0 736 751
1 583 714
0 94 230
0 17 147
1 204 912
0 163 357
0 175 429
0 217 802
0 526 987
0 1 325
1 736 850
1 241 267
0 246 837
1 870 932
1 484 742
0 20 753
0 224 887
0 459 910
0 102 105
0 176 434
1 717 836
0 271 366
0 3 308
1 797 972
1 344 496
0 611 992
0 814 931
0 65 965
0 213 721
1 572 675
0 12 72
1 371 678
1 449 675
0 680 937
1 613 780
0 387 984
0 47 789
1 44 539
0 80 207
0 72 976
1 206 382
0 729 930
0 362 479
0 344 560
0 36 366
1 157 240
1 284 898
0 41 612
0 137 335
0 332 982
0 481 919
1 370 1005
1 175 883
1 420 423
0 40 320
0 203 861
0 259 712
0 534 836
1 478 872
1 100 850
0 242 683
1 83 395
0 181 354
0 406 996
0 159 802
0 409 613
1 289 542
0 349 679
1 474 625
0 324 423
0 27 731
1 85 220
1 693 996
0 187 507
1 121 624
0 483 887
0 820 835
0 969 1002
0 207 908
1 33 928
1 93 120
0 59 423
1 82 996
1 815 826
1 517 640
1 229 907
0 101 134
1 112 570
0 556 792
0 263 987
0 202 717
0 427 681
0 148 745
0 570 845
1 604 695
1 285 538
1 314 929
0 928 1011
0 850 912
0 780 832
1 290 646
0 12 805
1 885 1016
0 97 1006
1 546 767
1 2 981
1 336 679
1 286 616
1 674 724
0 548 719
0 357 552
1 313 894
1 608 711
0 552 871
0 18 933
0 449 599
0 464 582
1 51 981
0 583 616
0 827 995
0 12 79
0 226 252
0 630 790
0 139 736
0 142 785
1 721 1006
0 898 957
1 278 767
0 626 871
1 341 774
0 493 531
0 833 894
1 651 952
1 540 668
0 297 411
0 183 815
0 103 824
1 239 664
0 139 603
1 816 881
1 187 938
0 749 774
1 692 796
1 493 836
1 143 411
0 319 378
1 418 828
0 85 641
0 115 286
1 382 484
0 37 710
1 172 475
1 3 401
0 319 898
1 101 590
1 88 398
1 607 778
0 130 350
1 44 644
0 453 551
1 226 706
0 3 977
1 431 594
0 0 612
0 154 501
1 162 860
0 645 826
1 193 627
1 479 988
1 955 967
1 606 974
0 370 820
0 121 743
0 258 670
1 315 539
0 721 968
0 34 191
0 128 309
1 309 366
1 344 762
0 232 254
1 513 991
0 112 718
1 19 386
1 68 841
1 350 525
0 458 542
0 799 1007
0 47 276
0 520 633
0 567 691
0 97 972
1 488 918
0 586 681
1 537 572
0 147 920
1 430 445
1 127 398
0 256 632
0 223 972
0 645 841
1 127 325
0 219 1006
0 113 891
1 278 287
0 29 833
1 118 836
0 391 639
0 213 992
0 1001 1013
0 513 960
0 216 803
0 20 543
0 573 1021
0 633 708
0 45 936
0 216 598
0 109 920
0 255 493
0 602 1007
0 67 107
